"Year","GEOID","NAME","variable","estimate","moe","sex","label"
"2021","19","Iowa","B24020_178",4111,979,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","19","Iowa","B24020_179",570,331,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","19","Iowa","B24020_180",1881,623,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","19","Iowa","B24020_181",1660,727,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","19","Iowa","B24020_182",5422,1056,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","19","Iowa","B24020_183",2762,870,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","19","Iowa","B24020_184",816,354,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","19","Iowa","B24020_185",1844,638,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","20","Kansas","B24020_170",16789,2306,"Female","Computer, engineering, and science occupations:"
"2021","20","Kansas","B24020_171",10107,1950,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","20","Kansas","B24020_172",9035,1808,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","20","Kansas","B24020_173",1329,613,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","20","Kansas","B24020_174",3982,1092,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","20","Kansas","B24020_175",1002,521,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","20","Kansas","B24020_176",2722,764,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","20","Kansas","B24020_177",1072,556,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","20","Kansas","B24020_178",2717,688,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","20","Kansas","B24020_179",212,211,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","20","Kansas","B24020_180",1752,584,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","20","Kansas","B24020_181",753,347,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","20","Kansas","B24020_182",3965,936,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","20","Kansas","B24020_183",1606,594,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","20","Kansas","B24020_184",1648,569,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","20","Kansas","B24020_185",711,333,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2021","21","Kentucky","B24020_170",20602,2225,"Female","Computer, engineering, and science occupations:"
"2021","21","Kentucky","B24020_171",9154,1735,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2021","21","Kentucky","B24020_172",8093,1596,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2021","21","Kentucky","B24020_173",1906,711,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2021","21","Kentucky","B24020_174",1621,635,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2021","21","Kentucky","B24020_175",1337,721,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2021","21","Kentucky","B24020_176",3229,1052,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2021","21","Kentucky","B24020_177",1061,540,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2021","21","Kentucky","B24020_178",4946,964,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2021","21","Kentucky","B24020_179",228,168,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2021","21","Kentucky","B24020_180",3322,790,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2021","21","Kentucky","B24020_181",1396,616,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2021","21","Kentucky","B24020_182",6502,1473,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2021","21","Kentucky","B24020_183",2884,927,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2021","21","Kentucky","B24020_184",1447,641,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2021","21","Kentucky","B24020_185",2171,837,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
